Zip Code,Zip Code,Review Count,Price,Average Rating
814,92321,3974,,3.830649219929542
815,92322,949,,3.8366701791359326
816,92323,2673,,3.5237560793116347
817,92324,3783,,4.364922019561194
818,92325,936,,3.825854700854701
819,92326,4582,,4.1187254474028805
820,92327,3091,,3.9340019411193787
821,92328,885,,3.8282485875706214
822,92329,581,,3.7728055077452667
823,92331,2307,,3.9718248807975725
824,92332,4111,,3.6562880077839943
825,92333,11905,,4.105543889122218
826,92334,142,,3.3838028169014085
827,92335,3659,,4.24692538945067
828,92336,5753,,4.33443420823918
829,92337,4429,,4.38575299164597
830,92338,8610,,3.972938443670151
831,92339,8013,,4.219580681392737
832,92340,835,,3.7119760479041917
833,92341,2602,,4.216179861644888
834,92342,1840,,4.437771739130435
835,92344,1953,,4.077060931899641
836,92345,3673,,4.215627552409474
837,92346,3031,,4.2532167601451665
838,92347,3615,,4.021438450899032
839,92350,3612,,4.248477297895903
840,92352,5150,,3.9733009708737863
841,92354,3335,,4.198650674662669
842,92356,7423,,4.284588441330998
843,92357,1816,,3.801762114537445
844,92358,3189,,4.256663530887425
845,92359,4131,,4.3165093197772935
846,92363,817,,4.239290085679315
847,92364,4610,,3.812039045553145
848,92365,6020,,3.7340531561461794
849,92366,1278,,2.7656494522691704
850,92368,2787,,4.546286329386437
851,92369,1071,,3.5102707749766573
852,92371,1636,,4.258863080684597
853,92372,1676,,4.261038186157518
854,92373,5950,,4.2333613445378155
855,92374,6104,,4.246641546526868
856,92375,2201,,3.9879600181735575
857,92376,2272,,4.257482394366197
858,92377,2716,,4.047128129602356
859,92378,2019,,4.114165428429915
860,92382,4165,,4.13109243697479
861,92384,1165,,4.255793991416309
862,92385,2008,,4.325946215139442
863,92386,1537,,3.998373454782043
864,92389,1180,,4.237288135593221
865,92391,3440,,4.004651162790697
866,92392,3927,,4.340208810797046
867,92393,3494,,4.346164854035489
868,92394,4028,,4.416708043694141
869,92395,4223,,4.3952166706133085
870,92397,1611,,4.310055865921788
871,92398,3113,,3.886765178284613
872,92399,2652,,4.391402714932127
873,92401,2934,,4.41717791411043
874,92402,2979,,3.547667002349782
875,92403,4168,,3.807581573896353
876,92404,4053,,4.3630643967431535
877,92405,3007,,4.223811107416029
878,92406,911,,3.87211855104281
879,92407,2654,,4.309155990957046
880,92408,3892,,4.354958890030833
881,92410,3121,,4.31207946171099
882,92411,2098,,4.248331744518589
883,92412,1734,,4.156286043829296
884,92413,1219,,4.013535684987695
885,92414,73,,4.554794520547945
886,92415,1902,,3.961619348054679
887,92418,767,,4.282268578878749
888,92423,1734,,4.156286043829296
890,92427,1828,,3.636487964989059
891,92501,10502,,3.9390592268139404
892,92502,5009,,3.557097224995009
893,92503,7887,,4.122353239508051
894,92504,7046,,4.1906045983536755
895,92505,6427,,4.0616150614594675
896,92506,7090,,4.000423131170663
897,92507,7908,,4.007271117855336
898,92508,4968,,4.1756239935587764
899,92509,6313,,4.183589418659908
900,92513,2910,,3.79553264604811
901,92514,1711,,4.118936294564582
902,92515,706,,3.369688385269122
903,92516,9252,,4.034695201037613
904,92517,1147,,3.6355710549258937
905,92518,6007,,4.17346429165973
906,92519,474,,3.602320675105485
907,92521,651,,3.750384024577573
908,92522,5553,,3.6717089861336216
909,92530,3475,,4.279856115107914
910,92531,1898,,4.446522655426765
911,92532,3599,,4.165601555987775
912,92536,2425,,4.328659793814433
913,92539,591,,4.268189509306261
914,92543,2633,,4.254082795290543
915,92544,3789,,4.2007125890736345
916,92545,2837,,4.246915756080367
917,92546,1992,,4.207329317269076
918,92548,3612,,4.175802879291251
919,92549,3817,,4.1626932145664135
920,92551,3214,,4.1575917859365275
921,92552,1974,,3.9541540020263426
922,92553,5939,,4.273362518942583
923,92554,1711,,3.60812390414962
924,92555,4619,,4.329075557479974
925,92556,1711,,3.60812390414962
926,92557,6050,,4.3145454545454545
927,92561,7975,,4.442131661442006
928,92562,7419,,4.444197331176708
929,92563,7699,,4.453045850110404
930,92564,1179,,3.710771840542833
931,92567,2905,,4.264199655765921
932,92570,3189,,4.304013797428661
933,92571,1331,,4.202103681442525
934,92572,1104,,3.7259963768115942
935,92581,892,,3.756726457399103
936,92582,2136,,4.309222846441948
937,92583,1775,,4.366478873239436
938,92584,4036,,3.9703914767096133
939,92585,3578,,4.186137506987143
940,92586,3892,,4.0472764645426516
941,92587,1781,,3.7737226277372264
942,92589,2084,,3.748080614203455
943,92590,11457,,4.350877192982456
944,92591,11486,,4.370799233849905
945,92592,13994,,4.194190367300272
946,92593,2048,,4.104736328125
947,92595,5062,,4.354405373370209
948,92596,5799,,4.36316606311433
949,92599,1486,,3.924293405114401
950,92602,11418,,4.098222105447539
951,92603,16571,,4.170599239635508
952,92604,13887,,3.9911427954201772
953,92605,2960,,4.171790540540541
954,92606,12033,,4.151167622371811
955,92607,2293,,4.0303096380287835
956,92609,3513,,4.098775974950185
957,92610,3406,,4.050499119201409
958,92612,15400,,4.230097402597402
959,92614,18463,,4.247603314737583
960,92615,967,,3.7905894519131333
961,92616,2918,,4.04592186429061
962,92617,17081,,4.224811193724021
963,92618,10131,,4.103296811765867
964,92619,1284,,2.9684579439252334
965,92620,11536,,3.990377947295423
966,92623,13073,,3.593972309339861
967,92624,5050,,4.145643564356436
968,92625,9151,,4.066003715440935
969,92626,18598,,4.246074846757716
970,92627,12021,,4.2285167623325846
971,92628,19989,,4.185126819750863
972,92629,7827,,4.138494953366552
973,92630,5933,,4.260239339288724
974,92637,8970,,4.1722965440356745
975,92646,14386,,4.178298345613791
976,92647,7219,,4.341113727663111
977,92648,15966,,4.107415758486784
978,92649,11249,,4.342252644679527
979,92650,2185,,3.4414187643020595
980,92651,11426,,4.10804305968843
981,92652,13140,,4.090639269406393
982,92653,9562,,4.268353900857561
983,92654,7760,,3.9453608247422682
984,92655,6739,,3.941905327199881
985,92656,6083,,4.018905145487424
986,92657,15746,,4.100628731106313
987,92658,4156,,4.015640038498557
988,92659,4312,,3.700602968460111
989,92660,18809,,4.306130044127811
990,92661,5565,,4.016621743036837
991,92662,2893,,4.012443829934324
992,92663,12352,,4.263681994818653
993,92672,8315,,4.296632591701744
994,92673,8585,,4.371694816540478
995,92674,957,,3.5208986415882966
996,92675,9207,,4.375746714456392
997,92676,4300,,4.150813953488372
998,92677,8287,,4.324966815494148
999,92678,3932,,3.879323499491353
1000,92679,4414,,4.318078840054373
1001,92683,8208,,4.27948343079922
1002,92684,9542,,4.236271221966045
1003,92685,7961,,4.066511744755684
1004,92688,4085,,4.26046511627907
1005,92690,3417,,4.014779045946737
1006,92691,5851,,4.51410015381986
1007,92692,4781,,4.512758837063376
1008,92693,2154,,4.149257195914577
1009,92694,5393,,3.748377526423141
1010,92697,11026,,3.957237438781063
1011,92698,1701,,3.5429159318048207
1012,92701,10142,,4.352050877538947
1013,92702,6402,,4.361449547016558
1014,92703,12183,,4.372034802593778
1015,92704,15417,,4.352305896088733
1016,92705,14601,,4.354462023149099
1017,92706,11110,,4.26003600360036
1018,92707,21874,,4.217244216878486
1019,92708,10976,,4.425792638483965
1020,92709,40,,4.5875
1021,92710,2403,,3.848522679983354
1022,92711,2937,,4.101634320735444
1023,92712,9816,,4.368276283618582
1024,92725,73,,4.554794520547945
1025,92728,2700,,3.6818518518518517
1026,92735,1635,,3.9091743119266056
1027,92780,15523,,4.366488436513561
1028,92781,16136,,4.2584903321765
1029,92782,17138,,4.214990080522814
1030,92799,3446,,3.8401044689495065
1031,92801,13254,,4.295571148332579
1032,92802,25132,,4.025326277256088
1033,92803,4348,,4.083716651333947
1034,92804,13275,,4.306629001883239
1035,92805,17536,,4.1758097627737225
1036,92806,12858,,4.2601493233784415
1037,92807,8958,,4.216119669569101
1038,92808,4594,,4.140509360034828
1039,92809,1711,,3.026592635885447
1040,92811,1168,,4.05736301369863
1041,92812,20823,,3.901815300388993
1042,92814,1987,,3.551333668847509
1043,92815,5669,,4.127094725701182
1044,92816,3660,,3.8662568306010927
1045,92817,5916,,3.912018255578093
1046,92821,16724,,4.1936139679502515
1047,92822,3615,,3.949377593360996
1048,92823,8286,,4.188933140236544
1049,92825,16743,,4.193812339485158
1050,92831,13457,,4.236196774912685
1051,92832,14705,,4.211696701802108
1052,92833,12132,,4.260220903395978
1053,92834,2583,,4.151374370886566
1054,92835,18193,,4.175259715275105
1055,92836,18078,,4.085933178448943
1056,92837,6496,,3.920027709359606
1057,92838,1139,,3.351185250219491
1058,92840,17550,,4.1598860398860396
1059,92841,12206,,4.295879075864329
1060,92842,12178,,4.339505665955
1061,92843,11588,,4.331334138764239
1062,92844,10162,,4.213393032867546
1063,92845,4968,,4.2338969404186795
1064,92846,1390,,3.691726618705036
1065,92850,2695,,3.4955473098330243
1066,92856,13727,,4.024404458366723
1067,92857,5791,,4.201001554135728
1068,92859,1889,,4.173107464266808
1069,92860,7068,,4.332413695529145
1070,92861,2661,,3.9603532506576475
1071,92862,1654,,4.255441354292624
1072,92863,733,,3.630286493860846
1073,92864,6841,,4.132509866978512
1074,92865,11359,,4.128620477154679
1075,92866,17147,,3.9350615267976905
1076,92867,10998,,4.09319876341153
1077,92868,10928,,4.218155197657394
1078,92869,11454,,4.185219137419242
1079,92870,12219,,4.235207463785907
1080,92871,12406,,4.243833628889247
1081,92877,2446,,3.74897792313982
1082,92878,3493,,4.156885198969367
1083,92879,8061,,4.2639870983748915
1084,92880,6443,,4.252134099022195
1085,92881,5742,,4.139846743295019
1086,92882,4401,,4.332083617359691
1087,92883,4983,,4.254766205097331
1088,92885,4174,,4.0580977479635845
1089,92886,9785,,4.234236075625958
1090,92887,6747,,4.153030976730399
1091,92899,4632,,3.8822322970639034
1092,93001,8833,,4.319540360013585
1093,93002,677,,4.174298375184638
1094,93003,6919,,4.254588813412343
1095,93004,1911,,4.187074829931973
1096,93005,2668,,3.99643928035982
1097,93006,6987,,4.252111063403464
1098,93007,431,,4.127610208816705
1099,93009,2713,,3.747880575009215
1100,93010,6747,,4.29427893878761
1101,93011,2318,,3.983175150992235
1102,93012,5039,,4.355725342329827
1103,93013,3498,,4.0490280160091485
1104,93014,2622,,3.8438215102974826
1105,93015,1571,,4.240292807129217
1106,93016,470,,4.123404255319149
1107,93020,1334,,4.076461769115443
1108,93021,2860,,4.3284965034965035
1109,93022,3008,,4.2001329787234045
1110,93023,4060,,4.0869458128078815
1111,93024,2054,,3.8987341772151898
1112,93030,4524,,4.312776304155615
1113,93031,422,,3.0995260663507107
1114,93032,1267,,4.171665351223362
1115,93033,4844,,4.383154417836499
1116,93034,1044,,4.056992337164751
1117,93035,4583,,4.2224525420030545
1118,93036,2831,,4.3376898622394915
1119,93040,1793,,4.341327384272169
1120,93041,4237,,4.2502950200613645
1121,93042,0,,
1122,93043,4311,,4.2459986082115515
1123,93044,2190,,4.1662100456621
1124,93060,2937,,4.376915219611849
1125,93061,1489,,4.27770315648086
1126,93062,530,,3.612264150943396
1127,93063,4336,,4.274677121771218
1128,93064,4927,,4.324639740207022
1129,93065,4512,,4.31216755319149
1130,93066,3722,,4.398844707146695
1131,93067,1047,,4.051575931232092
1132,93093,95,,4.073684210526316
1133,93094,2696,,4.009643916913946
1134,93099,530,,3.612264150943396
1135,93101,12587,,4.257289266703742
1136,93102,4966,,4.209726137736609
1137,93103,12524,,4.252754710954966
1138,93105,11246,,4.248755112929041
1139,93106,3537,,3.9939214023183487
1140,93107,6483,,4.118772173376523
1141,93108,11283,,4.242134184170877
1142,93109,12452,,4.287182781882429
1143,93110,11401,,4.288176475747742
1144,93111,4105,,4.048721071863581
1145,93116,8386,,4.051037443357978
1146,93117,8217,,4.081294876475599
1147,93118,4434,,4.090550293188994
1148,93120,6483,,4.118772173376523
1149,93121,6483,,4.118772173376523
1150,93130,11119,,4.210135803579458
1151,93140,695,,4.068345323741007
1152,93150,1007,,4.205561072492552
1153,93160,1343,,3.6734921816828
1154,93190,12221,,4.2575484821209395
1155,93199,2951,,3.988647915960691
1156,93201,2101,,4.16563541170871
1157,93202,1390,,4.175539568345323
1158,93203,1335,,4.420973782771536
1159,93204,4331,,3.6663588085892402
1160,93205,395,,3.789873417721519
1161,93206,2203,,3.990013617793917
1162,93207,1357,,4.208179808400884
1163,93208,2224,,4.234262589928058
1164,93210,3721,,3.74832034399355
1165,93212,136,,3.6176470588235294
1166,93215,686,,4.091836734693878
1167,93216,760,,4.081578947368421
1168,93218,123,,4.235772357723577
1169,93219,623,,4.215088282504013
1170,93220,177,,4.293785310734464
1171,93221,1413,,4.2742392073602264
1172,93222,1038,,3.898843930635838
1173,93223,588,,4.3979591836734695
1174,93224,1293,,4.120262954369683
1175,93225,1696,,4.29746462264151
1176,93226,369,,3.6463414634146343
1177,93227,139,,3.6510791366906474
1178,93230,1929,,4.192586832555729
1179,93232,1468,,4.075953678474114
1180,93234,3879,,3.65764372260892
1181,93235,1718,,4.444994179278231
1182,93237,1135,,4.105726872246696
1183,93238,1548,,4.123708010335918
1184,93239,4328,,3.608826247689464
1185,93240,1270,,4.11496062992126
1186,93241,506,,4.339920948616601
1187,93242,1990,,4.2253768844221105
1188,93243,2285,,4.317943107221007
1189,93244,1868,,3.799518201284797
1190,93245,1776,,4.0050675675675675
1191,93246,274,,3.616788321167883
1192,93247,1343,,4.385331347728965
1193,93249,3257,,4.134479582437827
1194,93250,186,,3.5510752688172045
1195,93251,2708,,4.0319423929098965
1196,93252,1921,,4.481259760541385
1197,93254,7806,,4.3355751985652065
1198,93255,1608,,4.1284203980099505
1199,93256,296,,4.445945945945946
1200,93257,1421,,4.36734693877551
1201,93258,713,,3.7903225806451615
1202,93260,1418,,4.1290550070521865
1203,93261,635,,4.22992125984252
1204,93262,1927,,3.6595744680851063
1205,93263,372,,3.7419354838709675
1206,93265,1699,,4.1197763390229545
1207,93266,4762,,3.734985300293994
1208,93267,1177,,4.468988954970263
1209,93268,1300,,4.1196153846153845
1210,93270,668,,4.38248502994012
1211,93271,1850,,3.7275675675675677
1212,93272,528,,4.359848484848484
1213,93274,1505,,4.119933554817276
1214,93275,201,,3.5970149253731343
1215,93276,1816,,3.88931718061674
1216,93277,2455,,4.339918533604888
1217,93278,1439,,3.9117442668519806
1218,93279,1965,,3.9391857506361325
1219,93280,2123,,4.137776731040979
1220,93282,91,,3.9450549450549453
1221,93283,1874,,4.2913553895410885
1222,93285,1368,,4.180190058479532
1223,93286,1473,,4.017990495587237
1224,93287,695,,4.3
1225,93290,1965,,3.9391857506361325
1226,93291,2766,,4.320137382501808
1227,93292,2933,,4.222809410160245
1228,93301,5858,,4.169426425401161
1229,93302,2272,,4.208406690140845
1230,93303,2272,,4.208406690140845
1231,93304,3479,,4.32897384305835
1232,93305,2749,,4.335940341942525
1233,93306,2729,,4.282154635397582
1234,93307,395,,4.165822784810127
1235,93308,3430,,4.23862973760933
1236,93309,4346,,4.192360791532444
1237,93311,2206,,4.177243880326382
1238,93312,3414,,4.125073227885179
1239,93313,2279,,4.173979815708644
1240,93314,2808,,4.0181623931623935
1241,93380,370,,3.4405405405405407
1242,93381,4302,,4.1802649930264995
1243,93382,4302,,4.1802649930264995
1244,93383,3499,,4.102457845098599
1245,93384,3866,,4.157915157785825
1246,93385,1551,,3.90715667311412
1247,93386,309,,3.7233009708737863
1248,93387,407,,3.898034398034398
1249,93388,4905,,4.198165137614679
1250,93389,2141,,3.7197571228397943
1251,93390,2575,,3.9761165048543687
1252,93401,14957,,4.149796082102026
1253,93402,2359,,4.160873251377702
1254,93403,12660,,4.204739336492891
1255,93405,13957,,4.177330371856416
1256,93406,7747,,4.002388021169485
1257,93407,13132,,4.160105086810844
1258,93408,8527,,4.042746569719714
1259,93409,2594,,4.110639938319198
1260,93410,1238,,3.8239095315024234
1261,93412,740,,3.6648648648648647
1262,93420,10564,,4.144026883756153
1263,93421,639,,4.31924882629108
1264,93422,2784,,4.187679597701149
1265,93423,1792,,4.205357142857143
1266,93424,3248,,3.7807881773399017
1267,93426,8455,,4.139621525724423
1268,93427,4908,,4.012123064384678
1269,93428,7501,,3.945273963471537
1270,93429,727,,4.171939477303989
1271,93430,2864,,3.913582402234637
1272,93432,4315,,4.430938586326767
1273,93433,9772,,4.192744576340565
1274,93434,402,,4.436567164179104
1275,93435,8381,,4.03060493974466
1276,93436,2874,,4.248434237995824
1277,93437,1590,,4.19685534591195
1278,93438,866,,3.886836027713626
1279,93440,1363,,4.473954512105649
1280,93441,4704,,4.126062925170068
1281,93442,7533,,4.253816540554892
1282,93443,478,,4.086820083682008
1283,93444,6767,,4.091399438451308
1284,93445,10337,,4.196623778659186
1285,93446,7599,,4.144755888932754
1286,93447,1188,,3.845959595959596
1287,93448,10623,,4.064388590793561
1288,93449,12074,,4.131894980950803
1289,93450,1455,,4.231615120274914
1290,93451,8375,,4.022328358208955
1291,93452,7005,,3.8375446109921483
1292,93453,12877,,4.18129222645026
1293,93454,7230,,4.253526970954357
1294,93455,3665,,4.387448840381992
1295,93456,606,,3.6386138613861387
1296,93457,2016,,4.005704365079365
1297,93458,3890,,4.205269922879177
1298,93460,7520,,4.151529255319149
1299,93461,5624,,4.288584637268848
1300,93463,8315,,3.924774503908599
1301,93464,8315,,3.924774503908599
1302,93465,4096,,4.375244140625
1303,93475,959,,4.008342022940563
1304,93483,1714,,4.1487747957993
1305,93501,2015,,4.32332506203474
1306,93502,1051,,3.6793529971455756
1307,93504,500,,3.91
1308,93505,608,,3.8297697368421053
1309,93510,2667,,4.268841394825647
1310,93512,6421,,4.01191403208223
1311,93513,6274,,4.306024864520242
1312,93514,6037,,4.295593837999006
1313,93515,4992,,4.1610576923076925
1314,93516,817,,3.8635250917992656
1315,93517,1143,,4.194225721784777
1316,93518,2723,,4.360448035255233
1317,93519,1313,,4.0967250571210965
1318,93522,2280,,4.046052631578948
1319,93523,1085,,4.2216589861751155
1320,93524,254,,3.9763779527559056
1321,93526,4430,,4.31117381489842
1322,93527,1588,,4.079030226700252
1323,93528,1148,,4.1223867595818815
1324,93529,969,,3.791021671826625
1325,93530,2896,,3.784875690607735
1326,93531,1851,,4.405456509994598
1327,93532,3599,,4.561683801055849
1328,93534,3163,,4.290705026873222
1329,93535,2065,,4.411864406779661
1330,93536,3405,,4.582966226138033
1331,93539,2781,,4.033980582524272
1332,93541,2622,,3.995995423340961
1333,93542,1851,,4.0542949756888165
1334,93543,2411,,4.15574450435504
1335,93544,2382,,4.314021830394626
1336,93545,2655,,3.7612052730696797
1337,93546,6242,,4.001041332906119
1338,93549,2653,,4.125895212966453
1339,93550,1709,,4.1594499707431245
1340,93551,4183,,4.265837915371743
1341,93552,1909,,3.960974332111053
1342,93553,2420,,4.412809917355372
1343,93554,1151,,4.127280625543006
1344,93555,1580,,3.966139240506329
1345,93556,708,,4.023305084745763
1346,93558,2192,,4.3549270072992705
1347,93560,2053,,4.422552362396493
1348,93561,2308,,4.337521663778163
1349,93562,1207,,4.038525269262634
1350,93563,1691,,4.294204612655234
1351,93581,1077,,4.052924791086351
1352,93584,2096,,4.217795801526718
1353,93586,647,,4.045595054095827
1354,93590,3397,,4.234765969973506
1355,93591,1898,,4.437038988408851
1356,93592,2143,,4.1297246850209985
1357,93596,382,,3.3206806282722514
1358,93599,1162,,3.9027538726333906
1359,93601,3277,,4.104974061641745
1360,93602,1793,,3.9364194088120468
1361,93603,1829,,3.703116457080372
1362,93604,2733,,3.987376509330406
1363,93605,663,,3.563348416289593
1364,93606,899,,4.380978865406007
1365,93607,115,,4.021739130434782
1366,93608,2625,,3.570666666666667
1367,93609,3702,,3.82752566180443
1368,93610,1953,,4.024065540194573
1369,93611,4639,,4.199719767191205
1370,93612,4907,,4.204809455879356
1371,93613,3131,,4.248323219418716
1372,93614,2643,,4.134127884979191
1373,93615,227,,3.753303964757709
1374,93616,776,,4.282216494845361
1375,93618,373,,3.6769436997319036
1376,93619,4491,,4.210532175462035
1377,93620,2903,,3.9135377196004133
1378,93621,1186,,3.9949409780775715
1379,93622,1249,,4.240192153722979
1380,93623,2446,,3.948896156991006
1381,93624,2836,,3.5569464033850493
1382,93625,770,,3.703896103896104
1383,93626,1897,,4.203479177648919
1384,93627,54,,4.435185185185185
1385,93628,232,,3.226293103448276
1386,93630,492,,4.274390243902439
1387,93631,1592,,4.159861809045226
1388,93633,520,,3.0711538461538463
1389,93634,7126,,4.137805220319955
1390,93635,3158,,3.9132362254591513
1391,93636,2510,,4.247011952191235
1392,93637,1973,,4.026609224531171
1393,93638,2005,,4.019950124688279
1394,93639,822,,3.935523114355231
1395,93640,324,,4.169753086419753
1396,93641,1403,,3.9365645046329294
1397,93642,663,,3.563348416289593
1398,93643,2752,,4.080123546511628
1399,93644,3440,,4.025436046511628
1400,93645,2561,,4.088442014837954
1401,93646,852,,3.970657276995305
1402,93647,1812,,4.218543046357616
1403,93648,95,,4.078947368421052
1404,93649,942,,4.079617834394904
1405,93650,4217,,4.1898268911548495
1406,93651,761,,4.208278580814717
1407,93652,1039,,4.337824831568816
1408,93653,3105,,4.1790660225442835
1409,93654,1202,,4.017886855241264
1410,93656,3768,,3.835456475583864
1411,93657,1928,,4.079356846473029
1412,93660,3104,,3.7044136597938144
1413,93661,160,,3.55625
1414,93662,1183,,3.980980557903635
1415,93664,5926,,4.248650016874789
1416,93665,80,,3.75625
1417,93666,168,,3.4375
1418,93667,1357,,3.9189388356669124
1419,93668,93,,4.387096774193548
1420,93669,1009,,3.93607532210109
1421,93670,209,,3.8157894736842106
1422,93673,417,,3.568345323741007
1423,93675,1429,,4.152904128761372
1424,93701,2151,,4.376801487680149
1425,93702,2989,,4.334392773502843
1426,93703,4330,,4.2170900692840645
1427,93704,5587,,4.2203329156971545
1428,93705,3537,,4.2851286400904725
1429,93706,1365,,4.354578754578754
1430,93707,1906,,4.076337880377754
1431,93708,1906,,4.076337880377754
1432,93709,1906,,4.076337880377754
1433,93710,5726,,4.248340901152637
1434,93711,4068,,4.31661750245821
1435,93712,1906,,4.076337880377754
1436,93714,1906,,4.076337880377754
1437,93715,1906,,4.076337880377754
1438,93716,1906,,4.076337880377754
1439,93717,1906,,4.076337880377754
1440,93718,1906,,4.076337880377754
1441,93720,3125,,4.27472
1442,93721,2478,,4.306900726392252
1443,93722,2795,,4.338461538461538
1444,93723,2321,,4.25441619991383
1445,93724,1844,,4.073752711496746
1446,93725,2267,,4.38178209086899
1447,93726,5493,,4.255689058802112
1448,93727,4644,,4.199612403100775
1449,93728,2569,,4.227325807707279
1450,93729,1152,,3.6770833333333335
1451,93730,890,,3.756179775280899
1452,93740,5975,,4.259163179916318
1453,93741,2740,,3.9467153284671532
1454,93744,1606,,3.494084682440847
1455,93745,1821,,4.344041735310269
1456,93747,1033,,3.5237173281703775
1457,93750,152,,3.3059210526315788
1458,93755,1631,,4.124463519313305
1459,93760,1968,,4.194105691056911
1460,93761,1839,,3.9817835780315387
1461,93764,1026,,4.025828460038986
1462,93765,2799,,4.05859235441229
1463,93771,1804,,4.215909090909091
1464,93772,1804,,4.215909090909091
1465,93773,1804,,4.215909090909091
1466,93774,1804,,4.215909090909091
1467,93775,1804,,4.215909090909091
1468,93776,1804,,4.215909090909091
1469,93777,1804,,4.215909090909091
1470,93778,1804,,4.215909090909091
1471,93779,1804,,4.215909090909091
1472,93780,0,,
1473,93784,2784,,3.6111709770114944
1474,93786,1718,,4.286379511059371
1475,93790,293,,3.5034129692832763
1476,93791,293,,3.5034129692832763
1477,93792,293,,3.5034129692832763
1478,93793,293,,3.5034129692832763
1479,93794,293,,3.5034129692832763
1480,93844,1339,,3.494772218073189
1481,93888,1348,,3.4910979228486645
1482,93901,3343,,4.317379599162429
1483,93902,870,,4.01551724137931
1484,93905,2480,,4.33991935483871
1485,93906,3521,,4.238568588469185
1486,93907,5500,,4.263
1487,93908,8264,,4.30566311713456
1488,93912,1512,,3.01521164021164
1489,93915,837,,4.15531660692951
1490,93920,9474,,4.231264513405109
1491,93921,9432,,4.2461301950805765
1492,93922,10034,,4.12502491528802
1493,93923,9361,,4.131129152868283
1494,93924,7168,,4.22607421875
1495,93925,3483,,4.211024978466839
1496,93926,1143,,4.427821522309712
1497,93927,6510,,4.310522273425499
1498,93928,6737,,4.065978922369007
1499,93930,2695,,4.110760667903525
1500,93932,1428,,4.0700280112044815
1501,93933,3334,,4.085182963407319
1502,93940,16725,,4.148490284005979
1503,93942,20660,,4.120280735721201
1504,93943,4082,,3.8874326310632044
1505,93944,16723,,4.1541290438318486
1506,93950,16593,,4.105707225938649
1507,93953,17761,,4.160998817634142
1508,93954,1422,,4.2594936708860756
1509,93955,13897,,4.136972008347125
1510,93960,1225,,4.337959183673469
1511,93962,1865,,3.8825737265415547
1512,94002,12494,,4.100408195934048
1513,94005,4951,,4.03777014744496
1514,94010,11178,,4.138441581678297
1515,94011,11059,,4.139931277692377
1516,94013,25,,4.1
1517,94014,9076,,4.105773468488321
1518,94015,10137,,4.153743711157147
1519,94016,11349,,4.292140276676359
1520,94017,3037,,3.595982877839974
1521,94018,11246,,3.6694824826605017
1522,94019,7704,,4.024143302180685
1523,94020,9616,,4.00592762063228
1524,94021,14058,,4.106238440745483
1525,94022,7824,,4.100524028629857
1526,94023,8174,,4.08759481282114
1527,94024,6810,,4.079441997063142
1528,94025,15611,,4.1076484530139
1529,94026,2052,,3.7351364522417154
1530,94027,10858,,4.128983238165408
1531,94028,12396,,3.9797515327525006
1532,94030,12027,,4.119938471771847
1533,94035,10850,,4.071428571428571
1534,94037,2245,,3.7984409799554566
1535,94038,6370,,3.791993720565149
1536,94039,14248,,3.58299410443571
1537,94040,12462,,3.984553041245386
1538,94041,12857,,3.919460216224625
1539,94042,13527,,3.816182449914985
1540,94043,14762,,4.106692860046064
1541,94044,10612,,4.106200527704486
1542,94060,2909,,3.7354761086283945
1543,94061,9661,,4.179898561225546
1544,94062,15438,,4.198212203653323
1545,94063,8531,,4.191771187434064
1546,94064,6158,,4.293926599545307
1547,94065,12908,,4.145336225596529
1548,94066,10604,,4.263202565069785
1549,94070,12377,,4.188575583744042
1550,94074,8246,,4.051540140674266
1551,94080,11534,,4.287757933067453
1552,94083,11574,,4.295705892517712
1553,94085,15153,,4.199399458853033
1554,94086,12984,,4.225623844731977
1555,94087,13435,,4.192817268328992
1556,94088,6612,,4.067679975801573
1557,94089,7762,,4.05791033238856
1560,94101,30271,,4.3139638597998085
1561,94102,20893,,4.105346288230508
1562,94103,19500,,4.191128205128205
1563,94104,21373,,4.100711177654049
1564,94105,20946,,4.189248543874726
1565,94106,31,,4.467741935483871
1566,94107,23139,,4.17932927092787
1567,94108,19670,,4.127325876970005
1568,94109,24160,,4.147516556291391
1569,94110,16073,,4.059976357867231
1570,94111,23315,,4.153570662663522
1571,94112,8109,,4.115982241953385
1572,94114,21462,,4.134237256546454
1573,94115,20833,,4.140906254500072
1574,94116,8655,,3.9555170421721546
1575,94117,17072,,4.280078491096532
1576,94118,18099,,4.134372064754959
1577,94119,18220,,3.6325466520307352
1578,94120,9132,,3.850908891809023
1579,94121,9501,,3.9731607199242185
1580,94122,17690,,4.084708875070661
1581,94123,19080,,4.134669811320754
1582,94124,8061,,4.063267584666915
1583,94125,6361,,4.10100613111146
1584,94126,12884,,4.020839801303943
1585,94127,8906,,4.126600044913541
1586,94128,11696,,4.1573187414500685
1587,94129,18204,,4.085365853658536
1588,94130,20839,,4.205408128988915
1589,94131,15491,,4.053773158608224
1590,94132,5840,,4.153852739726028
1591,94133,24006,,4.325960176622511
1592,94134,7555,,4.074851091992058
1593,94135,54,,4.231481481481482
1594,94136,256,,4.275390625
1595,94137,9132,,3.850908891809023
1596,94138,36,,3.0
1597,94139,6361,,4.10100613111146
1598,94140,11967,,3.9082058995571156
1599,94141,5415,,3.899722991689751
1600,94142,17917,,4.147541441089468
1601,94143,14054,,4.20414116977373
1602,94144,6361,,4.10100613111146
